,Unnamed: 0,Unnamed: 0.1,Team,Game,Date,Home,Opponent,WINorLOSS,Points,Opp.Points,FieldGoals,FieldGoalsAttempted,FieldGoals.,3PointShots,3PointShotsAttempted,3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,date,Points-Differential,FieldGoals-Differential,FieldGoalsAttempted-Differential,FieldGoals.-Differential,3PointShots-Differential,3PointShotsAttempted-Differential,3PointShots.-Differential,FreeThrows-Differential,FreeThrowsAttempted-Differential,FreeThrows.-Differential,OffRebounds-Differential,TotalRebounds-Differential,Assists-Differential,Steals-Differential,Blocks-Differential,Turnovers-Differential,TotalFouls-Differential
1204,1204,5714,MEM,57,2015-02-27,Home,LAC,L,79,97,33,87,0.379,3,12,0.25,10,15,0.667,11,41,19,6,4,14,27,36,78,0.462,9,26,0.34600000000000003,16,28,0.5710000000000001,9,47,20,9,10,11,19,2015-02-27,-18,-3,9,-0.08300000000000002,-6,-14,-0.09600000000000003,-6,-13,0.09599999999999997,2,-6,-1,-3,-6,3,8
1205,1205,5814,MEM,58,2015-02-28,Away,MIN,W,101,97,38,64,0.594,4,11,0.364,21,29,0.7240000000000001,6,43,21,7,7,24,24,34,88,0.386,7,19,0.368,22,27,0.815,16,35,22,12,1,12,22,2015-02-28,4,4,-24,0.20799999999999996,-3,-8,-0.0040000000000000036,-1,2,-0.09099999999999986,-10,8,-1,-5,6,12,2
1206,1206,5914,MEM,59,2015-03-03,Home,UTA,L,82,93,33,82,0.402,3,11,0.273,13,19,0.684,11,37,15,7,4,11,12,36,80,0.45,5,25,0.2,16,19,0.8420000000000001,14,55,22,7,7,15,17,2015-03-03,-11,-3,2,-0.04799999999999999,-2,-14,0.07300000000000001,-3,0,-0.15800000000000003,-3,-18,-7,0,-3,-4,-5
1207,1207,6014,MEM,60,2015-03-04,Away,HOU,W,102,100,42,83,0.506,4,16,0.25,14,17,0.8240000000000001,7,38,27,11,3,9,15,42,86,0.488,11,28,0.393,5,5,1.0,12,40,24,7,5,12,12,2015-03-04,2,0,-3,0.018000000000000016,-7,-12,-0.14300000000000002,9,12,-0.17599999999999993,-5,-2,3,4,-2,-3,3
1208,1208,6118,MEM,61,2015-03-06,Home,LAL,W,97,90,34,77,0.442,1,11,0.091,28,33,0.848,7,42,18,7,1,8,12,39,84,0.464,5,12,0.417,7,9,0.778,5,44,22,6,9,9,26,2015-03-06,7,-5,-7,-0.02200000000000002,-4,-1,-0.32599999999999996,21,24,0.06999999999999995,2,-2,-4,1,-8,-1,-14
1209,1209,6216,MEM,62,2015-03-07,Away,NOP,L,89,95,32,74,0.4320000000000001,6,16,0.375,19,29,0.655,8,39,26,15,7,14,19,38,80,0.475,8,23,0.348,11,13,0.846,7,41,24,8,13,18,18,2015-03-07,-6,-6,-6,-0.04299999999999987,-2,-7,0.027000000000000024,8,16,-0.19099999999999995,1,-2,2,7,-6,-4,1
1210,1210,6314,MEM,63,2015-03-09,Away,CHI,W,101,91,42,84,0.5,5,14,0.35700000000000004,12,17,0.706,7,40,25,13,5,11,12,35,80,0.438,10,22,0.455,11,14,0.7859999999999999,9,44,18,7,2,15,13,2015-03-09,10,7,4,0.062,-5,-8,-0.09799999999999998,1,3,-0.07999999999999996,-2,-4,7,6,3,-4,-1
1211,1211,6414,MEM,64,2015-03-11,Away,BOS,L,92,95,37,78,0.474,5,12,0.417,13,13,1.0,10,41,21,11,4,21,19,37,85,0.435,8,27,0.29600000000000004,13,17,0.765,12,36,28,11,5,16,16,2015-03-11,-3,0,-7,0.03899999999999998,-3,-15,0.12099999999999994,0,-4,0.235,-2,5,-7,0,-1,5,3
1212,1212,6514,MEM,65,2015-03-12,Away,WAS,L,87,107,31,80,0.388,3,19,0.158,22,30,0.733,14,41,18,9,3,21,29,40,80,0.5,5,17,0.294,22,31,0.71,10,42,25,11,5,13,24,2015-03-12,-20,-9,0,-0.11199999999999999,-2,2,-0.13599999999999998,0,-1,0.02300000000000002,4,-1,-7,-2,-2,8,5
1213,1213,6614,MEM,66,2015-03-14,Home,MIL,W,96,83,37,78,0.474,8,14,0.5710000000000001,14,16,0.875,8,36,23,10,3,14,21,30,72,0.417,5,19,0.263,18,27,0.667,8,37,17,6,3,15,18,2015-03-14,13,7,6,0.056999999999999995,3,-5,0.30800000000000005,-4,-11,0.20799999999999996,0,-1,6,4,0,-1,3
1214,1214,6714,MEM,67,2015-03-16,Home,DEN,W,92,81,33,80,0.413,2,9,0.222,24,28,0.857,20,57,14,9,5,19,16,30,81,0.37,8,18,0.444,13,21,0.619,10,37,14,13,5,15,24,2015-03-16,11,3,-1,0.04299999999999998,-6,-9,-0.222,11,7,0.238,10,20,0,-4,0,4,-8
1215,1215,6814,MEM,68,2015-03-17,Away,DET,L,95,105,35,80,0.438,10,18,0.556,15,17,0.882,11,42,28,9,2,16,22,39,83,0.47,12,33,0.364,15,22,0.682,9,38,26,5,5,9,16,2015-03-17,-10,-4,-3,-0.03199999999999997,-2,-15,0.19200000000000006,0,-5,0.19999999999999996,2,4,2,4,-3,7,6
1216,1216,6914,MEM,69,2015-03-20,Away,DAL,W,112,101,41,77,0.532,8,18,0.444,22,32,0.688,6,38,19,7,3,15,30,34,76,0.447,8,22,0.364,25,36,0.6940000000000001,9,41,14,6,3,17,29,2015-03-20,11,7,1,0.08500000000000002,0,-4,0.08000000000000002,-3,-4,-0.006000000000000116,-3,-3,5,1,0,-2,1
1217,1217,7014,MEM,70,2015-03-21,Home,POR,W,97,86,37,89,0.416,11,18,0.611,12,16,0.75,11,45,21,10,1,10,16,33,76,0.434,6,22,0.273,14,15,0.933,5,44,15,6,3,17,17,2015-03-21,11,4,13,-0.018000000000000016,5,-4,0.33799999999999997,-2,1,-0.18300000000000005,6,1,6,4,-2,-7,-1
1218,1218,7118,MEM,71,2015-03-23,Away,NYK,W,103,82,41,79,0.519,7,12,0.583,14,19,0.737,9,39,22,4,2,10,19,32,76,0.421,4,18,0.222,14,17,0.8240000000000001,8,37,22,4,6,17,18,2015-03-23,21,9,3,0.09800000000000003,3,-6,0.361,0,2,-0.08700000000000008,1,2,0,0,-4,-7,1
1219,1219,7216,MEM,72,2015-03-25,Home,CLE,L,89,111,37,85,0.435,4,17,0.235,11,16,0.688,9,32,18,9,6,8,15,43,84,0.512,14,34,0.412,11,13,0.846,11,49,30,6,5,18,18,2015-03-25,-22,-6,1,-0.07700000000000001,-10,-17,-0.177,0,3,-0.15800000000000003,-2,-17,-12,3,1,-10,-3
1220,1220,7314,MEM,73,2015-03-27,Home,GSW,L,84,107,34,76,0.447,5,13,0.385,11,15,0.733,8,40,19,9,2,19,18,39,90,0.433,16,31,0.516,13,17,0.765,14,43,28,15,5,14,17,2015-03-27,-23,-5,-14,0.014000000000000012,-11,-18,-0.131,-2,-2,-0.03200000000000003,-6,-3,-9,-6,-3,5,1
1221,1221,7414,MEM,74,2015-03-29,Away,SAS,L,89,103,36,82,0.439,6,14,0.429,11,12,0.917,3,34,22,5,1,10,17,42,83,0.506,4,17,0.235,15,18,0.833,10,48,25,9,6,8,15,2015-03-29,-14,-6,-1,-0.067,2,-3,0.194,-4,-6,0.08400000000000007,-7,-14,-3,-4,-5,2,2
1222,1222,7514,MEM,75,2015-03-30,Home,SAC,W,97,83,38,83,0.458,8,23,0.348,13,17,0.765,14,45,23,7,11,13,21,33,81,0.407,5,16,0.313,12,20,0.6,12,41,16,4,3,12,19,2015-03-30,14,5,2,0.051000000000000045,3,7,0.034999999999999976,1,-3,0.16500000000000004,2,4,7,3,8,1,2
1223,1223,7614,MEM,76,2015-04-03,Home,OKC,W,100,92,38,80,0.475,4,21,0.19,20,28,0.7140000000000001,8,45,16,7,7,13,22,36,88,0.409,4,17,0.235,16,26,0.615,11,47,18,7,3,12,23,2015-04-03,8,2,-8,0.066,0,4,-0.044999999999999984,4,2,0.09900000000000009,-3,-2,-2,0,4,1,-1
1224,1224,7714,MEM,77,2015-04-04,Home,WAS,L,83,92,34,81,0.42,1,15,0.067,14,18,0.778,9,41,23,2,3,15,15,38,79,0.481,8,22,0.364,8,10,0.8,6,40,24,9,0,15,18,2015-04-04,-9,-4,2,-0.061,-7,-7,-0.297,6,8,-0.02200000000000002,3,1,-1,-7,3,0,-3
1225,1225,7814,MEM,78,2015-04-08,Home,NOP,W,110,74,45,88,0.511,8,17,0.471,12,14,0.857,14,52,27,7,3,8,16,28,80,0.35,6,21,0.28600000000000003,12,18,0.667,12,39,13,8,3,12,15,2015-04-08,36,17,8,0.16100000000000003,2,-4,0.18499999999999994,0,-4,0.18999999999999995,2,13,14,-1,0,-4,1
1226,1226,7914,MEM,79,2015-04-10,Away,UTA,W,89,88,36,76,0.474,5,15,0.333,12,19,0.632,7,36,22,8,1,11,22,31,71,0.4370000000000001,11,23,0.478,15,22,0.682,9,39,16,4,3,15,22,2015-04-10,1,5,5,0.036999999999999866,-6,-8,-0.14499999999999996,-3,-3,-0.050000000000000044,-2,-3,6,4,-2,-4,0
1227,1227,8014,MEM,80,2015-04-11,Away,LAC,L,86,94,34,77,0.442,2,9,0.222,16,24,0.667,11,43,24,8,4,18,20,35,88,0.398,6,27,0.222,18,22,0.818,12,43,25,10,6,13,21,2015-04-11,-8,-1,-11,0.043999999999999984,-4,-18,0.0,-2,2,-0.1509999999999999,-1,0,-1,-2,-2,5,-1
1228,1228,8115,MEM,81,2015-04-13,Away,GSW,L,107,111,41,98,0.418,5,15,0.333,20,25,0.8,18,44,24,11,4,15,22,39,74,0.527,13,24,0.542,20,27,0.741,6,39,30,9,7,21,22,2015-04-13,-4,2,24,-0.10900000000000004,-8,-9,-0.20900000000000002,0,-2,0.05900000000000005,12,5,-6,2,-3,-6,0
1229,1229,8214,MEM,82,2015-04-15,Home,IND,W,95,83,36,76,0.474,2,9,0.222,21,26,0.8079999999999999,16,48,12,10,3,12,17,32,78,0.41,8,24,0.333,11,15,0.733,13,36,15,7,8,12,26,2015-04-15,12,4,-2,0.064,-6,-15,-0.11100000000000002,10,11,0.07499999999999996,3,12,-3,3,-5,0,-9
1230,1230,190,MIA,1,2014-10-29,Home,WAS,W,107,95,39,81,0.481,9,28,0.321,20,23,0.87,12,44,20,9,3,14,17,36,75,0.48,6,19,0.316,17,24,0.708,7,36,20,7,2,14,20,2014-10-29,12,3,6,0.0010000000000000009,3,9,0.0050000000000000044,3,-1,0.16200000000000003,5,8,0,2,1,0,-3
1231,1231,290,MIA,2,2014-11-01,Away,PHI,W,114,96,41,83,0.494,12,24,0.5,20,29,0.69,9,35,33,16,0,16,20,35,67,0.522,7,23,0.304,19,26,0.731,4,37,28,9,10,24,21,2014-11-01,18,6,16,-0.028000000000000025,5,1,0.196,1,3,-0.041000000000000036,5,-2,5,7,-10,-8,-1
1232,1232,390,MIA,3,2014-11-02,Home,TOR,W,107,102,35,70,0.5,9,24,0.375,28,38,0.737,11,43,22,6,6,16,29,37,79,0.468,4,16,0.25,24,39,0.615,9,28,11,8,5,10,28,2014-11-02,5,-2,-9,0.03199999999999997,5,8,0.125,4,-1,0.122,2,15,11,-2,1,6,1
1233,1233,490,MIA,4,2014-11-04,Home,HOU,L,91,108,31,74,0.419,12,28,0.429,17,27,0.63,13,34,16,7,2,15,21,35,68,0.515,17,37,0.459,21,27,0.778,9,38,22,8,5,16,26,2014-11-04,-17,-4,6,-0.09600000000000003,-5,-9,-0.030000000000000027,-4,0,-0.14800000000000002,4,-4,-6,-1,-3,-1,-5
1234,1234,590,MIA,5,2014-11-05,Away,CHO,L,89,96,30,77,0.39,4,22,0.182,25,31,0.8059999999999999,6,36,19,6,4,8,25,35,82,0.4270000000000001,5,18,0.278,21,29,0.7240000000000001,13,49,23,4,9,12,24,2014-11-05,-7,-5,-5,-0.03700000000000009,-1,4,-0.09600000000000003,4,2,0.08199999999999985,-7,-13,-4,2,-5,-4,1
1235,1235,690,MIA,6,2014-11-08,Home,MIN,W,102,92,41,78,0.526,5,13,0.385,15,17,0.882,6,40,26,8,2,14,19,35,87,0.402,4,16,0.25,18,23,0.7829999999999999,17,49,13,9,2,16,17,2014-11-08,10,6,-9,0.124,1,-3,0.135,-3,-6,0.09900000000000009,-11,-9,13,-1,0,-2,2
1236,1236,790,MIA,7,2014-11-09,Away,DAL,W,105,96,42,76,0.5529999999999999,9,23,0.391,12,20,0.6,6,38,31,7,3,13,23,35,83,0.422,9,29,0.31,17,24,0.708,15,41,22,8,7,13,15,2014-11-09,9,7,-7,0.13099999999999995,0,-6,0.08100000000000002,-5,-4,-0.10799999999999998,-9,-3,9,-1,-4,0,8
1237,1237,834,MIA,8,2014-11-12,Home,IND,L,75,81,29,68,0.426,9,20,0.45,8,18,0.444,6,28,18,11,5,9,18,30,80,0.375,8,26,0.308,13,15,0.867,16,53,13,5,5,15,17,2014-11-12,-6,-1,-12,0.05099999999999999,1,-6,0.14200000000000002,-5,3,-0.423,-10,-25,5,6,0,-6,1
1238,1238,915,MIA,9,2014-11-14,Away,ATL,L,103,114,35,74,0.473,10,21,0.476,23,25,0.92,5,32,27,10,3,14,20,42,75,0.56,11,28,0.393,19,23,0.826,3,36,33,10,5,13,20,2014-11-14,-11,-7,-1,-0.08700000000000008,-1,-7,0.08299999999999996,4,2,0.09400000000000008,2,-4,-6,0,-2,1,0
1239,1239,1015,MIA,10,2014-11-16,Home,MIL,L,84,91,30,73,0.411,11,25,0.44,13,22,0.591,6,40,19,10,6,17,20,35,74,0.473,5,18,0.278,16,26,0.615,5,40,16,11,1,16,24,2014-11-16,-7,-5,-1,-0.062,6,7,0.16199999999999998,-3,-4,-0.02400000000000002,1,0,3,-1,5,1,-4
1240,1240,1119,MIA,11,2014-11-17,Away,BRK,W,95,83,31,72,0.431,9,27,0.333,24,27,0.889,10,41,19,6,2,14,24,29,70,0.414,9,23,0.391,16,26,0.615,11,35,18,10,5,12,19,2014-11-17,12,2,2,0.017000000000000015,0,4,-0.057999999999999996,8,1,0.274,-1,6,1,-4,-3,2,5
1241,1241,1217,MIA,12,2014-11-20,Home,LAC,L,93,110,30,67,0.448,6,26,0.231,27,31,0.871,6,30,11,10,3,12,15,43,77,0.5579999999999999,13,31,0.419,11,17,0.647,4,35,31,6,0,13,21,2014-11-20,-17,-13,-10,-0.10999999999999993,-7,-5,-0.18799999999999997,16,14,0.22399999999999998,2,-5,-20,4,3,-1,-6
1242,1242,1315,MIA,13,2014-11-22,Away,ORL,W,99,92,37,71,0.521,12,26,0.462,13,18,0.722,7,33,17,7,5,16,20,35,78,0.449,3,16,0.188,19,27,0.7040000000000001,18,44,18,10,2,14,20,2014-11-22,7,2,-7,0.07200000000000001,9,10,0.274,-6,-9,0.017999999999999905,-11,-11,-1,-3,3,2,0
1243,1243,1415,MIA,14,2014-11-23,Home,CHO,W,94,93,33,66,0.5,11,23,0.478,17,19,0.895,3,36,19,4,5,16,16,37,79,0.468,7,21,0.333,12,16,0.75,5,33,18,9,1,11,19,2014-11-23,1,-4,-13,0.03199999999999997,4,2,0.14499999999999996,5,3,0.14500000000000002,-2,3,1,-5,4,5,-3
1244,1244,1515,MIA,15,2014-11-25,Home,GSW,L,97,114,33,85,0.388,10,23,0.435,21,27,0.778,12,40,16,7,4,9,22,43,75,0.573,13,28,0.464,15,23,0.652,5,45,21,6,9,11,24,2014-11-25,-17,-10,10,-0.18499999999999994,-3,-5,-0.029000000000000026,6,4,0.126,7,-5,-5,1,-5,-2,-2
1245,1245,1615,MIA,16,2014-11-30,Away,NYK,W,86,79,30,72,0.417,7,23,0.304,19,31,0.613,10,41,20,8,1,14,20,31,88,0.35200000000000004,3,24,0.125,14,20,0.7,20,50,14,6,3,12,22,2014-11-30,7,-1,-16,0.06499999999999995,4,-1,0.179,5,11,-0.08699999999999997,-10,-9,6,2,-2,2,-2
1246,1246,1715,MIA,17,2014-12-01,Away,WAS,L,86,107,33,72,0.458,2,22,0.091,18,30,0.6,7,33,12,5,2,11,20,39,72,0.542,10,19,0.526,19,24,0.792,7,42,29,7,3,12,23,2014-12-01,-21,-6,0,-0.08400000000000002,-8,3,-0.43500000000000005,-1,6,-0.19200000000000006,0,-9,-17,-2,-1,-1,-3
1247,1247,1815,MIA,18,2014-12-03,Home,ATL,L,102,112,36,64,0.563,6,16,0.375,24,32,0.75,4,30,25,10,5,18,24,40,74,0.541,12,25,0.48,20,23,0.87,5,30,25,9,1,16,24,2014-12-03,-10,-4,-10,0.02199999999999991,-6,-9,-0.10499999999999998,4,9,-0.12,-1,0,0,1,4,2,0
1248,1248,1915,MIA,19,2014-12-05,Away,MIL,L,85,109,30,68,0.441,7,18,0.389,18,27,0.667,3,20,21,16,3,18,22,39,69,0.565,9,16,0.563,22,26,0.846,12,45,21,11,3,24,26,2014-12-05,-24,-9,-1,-0.12399999999999994,-2,2,-0.17399999999999993,-4,1,-0.17899999999999994,-9,-25,0,5,0,-6,-4
1249,1249,2015,MIA,20,2014-12-07,Away,MEM,L,87,103,39,80,0.488,5,16,0.313,4,8,0.5,10,30,21,10,2,11,12,43,73,0.589,8,13,0.615,9,11,0.818,7,38,24,7,4,12,14,2014-12-07,-16,-4,7,-0.10099999999999998,-3,3,-0.302,-5,-3,-0.31799999999999995,3,-8,-3,3,-2,-1,-2
1250,1250,2119,MIA,21,2014-12-09,Away,PHO,W,103,97,43,80,0.5379999999999999,9,17,0.529,8,12,0.667,9,34,25,14,4,11,14,37,77,0.481,17,35,0.486,6,9,0.667,10,37,24,7,5,22,20,2014-12-09,6,6,3,0.05699999999999994,-8,-18,0.04300000000000004,2,3,0.0,-1,-3,1,7,-1,-11,-6
1251,1251,2217,MIA,22,2014-12-10,Away,DEN,L,82,102,30,82,0.366,7,22,0.318,15,21,0.7140000000000001,16,42,18,1,6,10,20,38,85,0.447,8,23,0.348,18,27,0.667,17,50,21,7,4,10,18,2014-12-10,-20,-8,-3,-0.08100000000000002,-1,-1,-0.02999999999999997,-3,-6,0.04700000000000004,-1,-8,-3,-6,2,0,2
1252,1252,2315,MIA,23,2014-12-12,Away,UTA,W,100,95,36,72,0.5,7,20,0.35,21,31,0.677,7,35,19,6,3,9,16,34,77,0.442,8,28,0.28600000000000003,19,22,0.8640000000000001,12,44,16,4,6,11,18,2014-12-12,5,2,-5,0.057999999999999996,-1,-8,0.06399999999999995,2,9,-0.18700000000000006,-5,-9,3,2,-3,-2,-2
1253,1253,2415,MIA,24,2014-12-14,Home,CHI,L,75,93,28,80,0.35,4,22,0.182,15,18,0.833,13,40,12,13,5,13,22,33,71,0.465,9,18,0.5,18,21,0.857,8,44,21,4,8,19,18,2014-12-14,-18,-5,9,-0.11500000000000005,-5,4,-0.318,-3,-3,-0.02400000000000002,5,-4,-9,9,-3,-6,4
1254,1254,2515,MIA,25,2014-12-16,Away,BRK,W,95,91,33,72,0.458,9,24,0.375,20,26,0.769,7,41,20,9,2,18,23,30,77,0.39,8,28,0.28600000000000003,23,32,0.7190000000000001,11,37,25,9,2,17,26,2014-12-16,4,3,-5,0.068,1,-4,0.08899999999999997,-3,-6,0.04999999999999993,-4,4,-5,0,0,1,-3
1255,1255,2615,MIA,26,2014-12-17,Home,UTA,L,87,105,27,70,0.386,4,17,0.235,29,40,0.725,8,31,10,10,0,11,24,35,66,0.53,14,25,0.56,21,24,0.875,6,38,23,4,5,18,26,2014-12-17,-18,-8,4,-0.14400000000000002,-10,-8,-0.32500000000000007,8,16,-0.15000000000000002,2,-7,-13,6,-5,-7,-2
1256,1256,2715,MIA,27,2014-12-19,Home,WAS,L,103,105,40,75,0.5329999999999999,9,19,0.474,14,19,0.737,5,34,22,7,3,15,27,39,79,0.494,3,14,0.214,24,33,0.727,13,36,24,6,3,9,17,2014-12-19,-2,1,-4,0.038999999999999924,6,5,0.26,-10,-14,0.010000000000000009,-8,-2,-2,1,0,6,10
1257,1257,2815,MIA,28,2014-12-21,Home,BOS,W,100,84,37,78,0.474,6,21,0.28600000000000003,20,26,0.769,6,38,18,9,3,8,14,33,83,0.398,6,23,0.261,12,15,0.8,14,42,22,6,4,15,18,2014-12-21,16,4,-5,0.07599999999999996,0,-2,0.025000000000000022,8,11,-0.031000000000000028,-8,-4,-4,3,-1,-7,-4
1258,1258,2915,MIA,29,2014-12-23,Home,PHI,L,87,91,33,80,0.413,8,26,0.308,13,18,0.722,14,39,13,10,6,20,19,33,77,0.429,5,19,0.263,20,27,0.741,14,42,11,13,11,16,20,2014-12-23,-4,0,3,-0.016000000000000014,3,7,0.044999999999999984,-7,-9,-0.019000000000000017,0,-3,2,-3,-5,4,-1
1259,1259,3015,MIA,30,2014-12-25,Home,CLE,W,101,91,40,84,0.476,7,21,0.333,14,17,0.8240000000000001,12,43,27,8,3,11,26,32,72,0.444,6,26,0.231,21,33,0.636,11,37,16,8,4,15,15,2014-12-25,10,8,12,0.03199999999999997,1,-5,0.10200000000000001,-7,-16,0.18800000000000006,1,6,11,0,-1,-4,11
1260,1260,3119,MIA,31,2014-12-27,Home,MEM,L,95,103,37,72,0.514,6,20,0.3,15,21,0.7140000000000001,7,33,18,10,4,13,26,34,73,0.466,7,16,0.438,28,37,0.757,9,32,22,10,5,13,22,2014-12-27,-8,3,-1,0.04799999999999999,-1,4,-0.138,-13,-16,-0.04299999999999993,-2,1,-4,0,-1,0,4
1261,1261,3217,MIA,32,2014-12-29,Home,ORL,L,101,102,33,63,0.524,7,14,0.5,28,40,0.7,6,36,18,9,3,14,15,41,77,0.532,11,25,0.44,9,13,0.6920000000000001,8,34,21,9,2,14,25,2014-12-29,-1,-8,-14,-0.008000000000000007,-4,-11,0.06,19,27,0.007999999999999896,-2,2,-3,0,1,0,-10
1262,1262,3315,MIA,33,2014-12-31,Away,IND,L,95,106,38,77,0.494,5,16,0.313,14,18,0.778,8,36,20,5,8,11,24,35,79,0.443,10,18,0.556,26,30,0.867,11,39,23,4,4,10,18,2014-12-31,-11,3,-2,0.05099999999999999,-5,-2,-0.24300000000000005,-12,-12,-0.08899999999999997,-3,-3,-3,1,4,1,6
1263,1263,3415,MIA,34,2015-01-03,Away,HOU,L,79,115,30,68,0.441,4,17,0.235,15,25,0.6,8,33,20,6,3,21,18,41,83,0.494,13,31,0.419,20,28,0.7140000000000001,17,48,21,13,1,16,18,2015-01-03,-36,-11,-15,-0.05299999999999999,-9,-14,-0.184,-5,-3,-0.1140000000000001,-9,-15,-1,-7,2,5,0
1264,1264,3515,MIA,35,2015-01-04,Home,BRK,W,88,84,31,67,0.463,5,14,0.35700000000000004,21,28,0.75,8,42,21,8,9,14,20,34,86,0.395,7,24,0.292,9,13,0.6920000000000001,10,38,18,9,6,11,23,2015-01-04,4,-3,-19,0.068,-2,-10,0.06500000000000006,12,15,0.05799999999999994,-2,4,3,-1,3,3,-3
1265,1265,3615,MIA,36,2015-01-08,Away,POR,L,83,99,29,77,0.377,3,14,0.214,22,30,0.733,10,42,15,6,7,9,13,40,95,0.421,8,27,0.29600000000000004,11,15,0.733,15,50,19,5,6,7,21,2015-01-08,-16,-11,-18,-0.043999999999999984,-5,-13,-0.08200000000000005,11,15,0.0,-5,-8,-4,1,1,2,-8
1266,1266,3715,MIA,37,2015-01-11,Away,LAC,W,104,90,39,81,0.481,6,21,0.28600000000000003,20,24,0.833,15,46,28,8,5,12,20,34,75,0.453,9,26,0.34600000000000003,13,18,0.722,6,27,17,4,2,13,24,2015-01-11,14,5,6,0.02799999999999997,-3,-5,-0.06,7,6,0.11099999999999999,9,19,11,4,3,-1,-4
1267,1267,3815,MIA,38,2015-01-13,Away,LAL,W,78,75,33,78,0.423,2,16,0.125,10,15,0.667,9,52,23,7,11,18,16,29,92,0.315,4,23,0.174,13,18,0.722,13,46,20,10,3,12,14,2015-01-13,3,4,-14,0.10799999999999998,-2,-7,-0.04899999999999999,-3,-3,-0.05499999999999994,-4,6,3,-3,8,6,2
1268,1268,3915,MIA,39,2015-01-14,Away,GSW,L,89,104,30,71,0.423,6,18,0.333,23,27,0.852,11,41,19,5,4,17,19,38,81,0.469,13,29,0.448,15,19,0.789,10,36,29,5,5,13,21,2015-01-14,-15,-8,-10,-0.045999999999999985,-7,-11,-0.11499999999999999,8,8,0.06299999999999994,1,5,-10,0,-1,4,-2
1269,1269,4015,MIA,40,2015-01-16,Away,SAC,W,95,83,35,74,0.473,8,17,0.471,17,21,0.81,6,38,26,9,6,9,15,32,75,0.4270000000000001,7,16,0.438,12,14,0.857,6,35,20,3,1,15,20,2015-01-16,12,3,-1,0.045999999999999874,1,1,0.032999999999999974,5,7,-0.04699999999999993,0,3,6,6,5,-6,-5
1270,1270,4119,MIA,41,2015-01-20,Home,OKC,L,86,94,32,68,0.471,8,22,0.364,14,19,0.737,4,36,20,4,2,19,16,41,92,0.446,6,26,0.231,6,10,0.6,12,42,15,11,3,11,23,2015-01-20,-8,-9,-24,0.024999999999999967,2,-4,0.13299999999999998,8,9,0.137,-8,-6,5,-7,-1,8,-7
1271,1271,4217,MIA,42,2015-01-21,Away,CHO,L,76,78,29,84,0.345,5,18,0.278,13,15,0.867,10,41,14,7,8,7,22,27,80,0.338,4,19,0.211,20,30,0.667,20,56,19,3,8,14,16,2015-01-21,-2,2,4,0.006999999999999951,1,-1,0.06700000000000003,-7,-15,0.19999999999999996,-10,-15,-5,4,0,-7,6
1272,1272,4315,MIA,43,2015-01-23,Home,IND,W,89,87,36,75,0.48,4,17,0.235,13,15,0.867,4,36,20,8,0,16,25,32,78,0.41,3,15,0.2,20,23,0.87,8,37,14,9,3,18,22,2015-01-23,2,4,-3,0.07,1,2,0.034999999999999976,-7,-8,-0.0030000000000000027,-4,-1,6,-1,-3,-2,3
1273,1273,4415,MIA,44,2015-01-25,Away,CHI,W,96,84,38,84,0.452,1,13,0.077,19,23,0.826,13,54,19,6,13,10,15,31,87,0.35600000000000004,7,24,0.292,15,19,0.789,14,43,15,5,10,9,16,2015-01-25,12,7,-3,0.09599999999999997,-6,-11,-0.21499999999999997,4,4,0.03699999999999992,-1,11,4,1,3,1,-1
1274,1274,4515,MIA,45,2015-01-27,Home,MIL,L,102,109,38,75,0.507,7,20,0.35,19,26,0.731,5,33,20,5,1,12,23,39,71,0.5489999999999999,9,16,0.563,22,30,0.733,4,34,25,7,3,12,22,2015-01-27,-7,-1,4,-0.041999999999999926,-2,4,-0.21299999999999997,-3,-4,-0.0020000000000000018,1,-1,-5,-2,-2,0,1
1275,1275,4615,MIA,46,2015-01-30,Home,DAL,L,72,93,29,88,0.33,9,29,0.31,5,10,0.5,17,52,18,6,3,16,17,34,82,0.415,13,29,0.448,12,20,0.6,13,49,24,10,4,10,13,2015-01-30,-21,-5,6,-0.08499999999999996,-4,0,-0.138,-7,-10,-0.09999999999999998,4,3,-6,-4,-1,6,4
1276,1276,4715,MIA,47,2015-02-01,Away,BOS,W,83,75,32,77,0.416,4,21,0.19,15,21,0.7140000000000001,10,46,18,7,9,16,18,30,81,0.37,4,19,0.211,11,18,0.611,8,40,24,7,3,13,19,2015-02-01,8,2,-4,0.045999999999999985,0,2,-0.02099999999999999,4,3,0.10300000000000009,2,6,-6,0,6,3,-1
