,Unnamed: 0,Unnamed: 0.1,Team,Game,Date,Home,Opponent,WINorLOSS,Points,Opp.Points,FieldGoals,FieldGoalsAttempted,FieldGoals.,3PointShots,3PointShotsAttempted,3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,date,Points-Differential,FieldGoals-Differential,FieldGoalsAttempted-Differential,FieldGoals.-Differential,3PointShots-Differential,3PointShotsAttempted-Differential,3PointShots.-Differential,FreeThrows-Differential,FreeThrowsAttempted-Differential,FreeThrows.-Differential,OffRebounds-Differential,TotalRebounds-Differential,Assists-Differential,Steals-Differential,Blocks-Differential,Turnovers-Differential,TotalFouls-Differential
1103,6023,3873,LAL,38,2017-01-03,Home,MEM,W,116,102,42,82,0.512,17,33,0.515,15,28,0.536,9,43,34,5,2,9,23,30,77,0.39,10,31,0.32299999999999995,32,35,0.914,5,39,18,6,1,10,16,2017-01-03,14,12,5,0.122,7,2,0.19200000000000006,-17,-7,-0.378,4,4,16,-1,1,-1,7
1104,6024,3973,LAL,39,2017-01-05,Away,POR,L,109,118,36,86,0.419,10,31,0.32299999999999995,27,33,0.818,10,40,15,7,3,11,25,43,81,0.531,12,33,0.364,20,30,0.667,8,47,29,6,5,13,21,2017-01-05,-9,-7,5,-0.11200000000000004,-2,-2,-0.041000000000000036,7,3,0.1509999999999999,2,-7,-14,1,-2,-2,4
1105,6025,4073,LAL,40,2017-01-06,Home,MIA,W,127,100,48,96,0.5,10,28,0.35700000000000004,21,29,0.7240000000000001,18,62,22,6,2,11,22,38,92,0.413,8,32,0.25,16,27,0.593,11,41,17,5,7,10,23,2017-01-06,27,10,4,0.08700000000000002,2,-4,0.10700000000000004,5,2,0.13100000000000012,7,21,5,1,-5,1,-1
1106,6026,41112,LAL,41,2017-01-08,Home,ORL,W,111,95,42,87,0.483,8,32,0.25,19,24,0.792,6,47,23,8,5,13,21,34,90,0.378,7,26,0.269,20,29,0.69,18,54,24,5,3,18,20,2017-01-08,16,8,-3,0.10499999999999998,1,6,-0.019000000000000017,-1,-5,0.10200000000000009,-12,-7,-1,3,2,-5,1
1107,6027,4278,LAL,42,2017-01-10,Home,POR,L,87,108,32,83,0.386,9,24,0.375,14,26,0.5379999999999999,9,38,18,7,5,10,18,43,85,0.506,7,21,0.333,15,20,0.75,9,50,25,6,9,11,21,2017-01-10,-21,-11,-2,-0.12,2,3,0.04199999999999998,-1,6,-0.21200000000000008,0,-12,-7,1,-4,-1,-3
1108,6028,4373,LAL,43,2017-01-12,Away,SAS,L,94,134,35,85,0.412,6,20,0.3,18,25,0.72,9,29,23,6,3,9,25,49,81,0.605,10,21,0.476,26,29,0.897,7,46,32,5,5,12,20,2017-01-12,-40,-14,4,-0.193,-4,-1,-0.176,-8,-4,-0.17700000000000005,2,-17,-9,1,-2,-3,5
1109,6029,4473,LAL,44,2017-01-14,Away,LAC,L,97,113,36,80,0.45,10,21,0.476,15,27,0.556,6,40,21,3,2,14,20,48,92,0.522,10,28,0.35700000000000004,7,8,0.875,7,42,28,6,6,7,24,2017-01-14,-16,-12,-12,-0.07200000000000001,0,-7,0.11899999999999994,8,19,-0.31899999999999995,-1,-2,-7,-3,-4,7,-4
1110,6030,4573,LAL,45,2017-01-15,Home,DET,L,97,102,36,83,0.434,6,26,0.231,19,24,0.792,9,50,19,2,4,14,18,41,95,0.4320000000000001,9,25,0.36,11,16,0.688,10,46,24,6,6,7,22,2017-01-15,-5,-5,-12,0.0019999999999998908,-3,1,-0.12899999999999998,8,8,0.10400000000000009,-1,4,-5,-4,-2,7,-4
1111,6031,4673,LAL,46,2017-01-17,Home,DEN,L,121,127,47,108,0.435,11,30,0.3670000000000001,16,18,0.889,20,43,28,11,5,12,21,50,88,0.568,11,26,0.423,16,26,0.615,13,45,29,5,9,17,17,2017-01-17,-6,-3,20,-0.13299999999999995,0,4,-0.05599999999999988,0,-8,0.274,7,-2,-1,6,-4,-5,4
1112,6032,4773,LAL,47,2017-01-20,Home,IND,W,108,95,41,87,0.471,14,33,0.424,12,15,0.8,16,51,27,15,3,23,20,34,80,0.425,9,23,0.391,18,25,0.72,8,37,24,17,6,20,12,2017-01-20,13,7,7,0.045999999999999985,5,10,0.032999999999999974,-6,-10,0.08000000000000007,8,14,3,-2,-3,3,8
1113,6033,4873,LAL,48,2017-01-22,Away,DAL,L,73,122,28,73,0.384,3,21,0.14300000000000002,14,17,0.8240000000000001,5,32,11,3,4,17,20,43,87,0.494,17,39,0.436,19,19,1.0,13,49,27,9,4,10,15,2017-01-22,-49,-15,-14,-0.10999999999999999,-14,-18,-0.293,-5,-2,-0.17599999999999993,-8,-17,-16,-6,0,7,5
1114,6034,4973,LAL,49,2017-01-25,Away,POR,L,98,105,37,94,0.394,11,30,0.3670000000000001,13,14,0.929,14,51,16,5,9,13,17,43,90,0.478,4,15,0.267,15,20,0.75,9,49,17,5,4,11,12,2017-01-25,-7,-6,4,-0.08399999999999996,7,15,0.10000000000000009,-2,-6,0.17900000000000005,5,2,-1,0,5,2,5
1115,6035,5073,LAL,50,2017-01-26,Away,UTA,L,88,96,36,84,0.429,4,14,0.28600000000000003,12,13,0.923,10,48,13,5,2,12,24,33,81,0.407,6,26,0.231,24,28,0.857,10,44,13,7,6,8,10,2017-01-26,-8,3,3,0.02200000000000002,-2,-12,0.05500000000000002,-12,-15,0.06600000000000006,0,4,0,-2,-4,4,14
1116,6036,51112,LAL,51,2017-01-31,Home,DEN,W,120,116,47,89,0.528,12,26,0.462,14,18,0.778,10,44,25,7,10,15,16,41,99,0.414,15,27,0.556,19,23,0.826,20,51,26,12,5,11,18,2017-01-31,4,6,-10,0.11400000000000005,-3,-1,-0.09400000000000003,-5,-5,-0.04799999999999993,-10,-7,-1,-5,5,4,-2
1117,6037,5278,LAL,52,2017-02-02,Away,WAS,L,108,116,40,87,0.46,12,39,0.308,16,22,0.727,12,47,19,6,8,20,23,44,96,0.458,12,33,0.364,16,21,0.762,12,45,27,11,6,10,19,2017-02-02,-8,-4,-9,0.0020000000000000018,0,6,-0.055999999999999994,0,1,-0.03500000000000003,0,2,-8,-5,2,10,4
1118,6038,5373,LAL,53,2017-02-03,Away,BOS,L,107,113,37,94,0.394,14,38,0.368,19,26,0.731,15,52,24,9,3,12,23,39,82,0.476,13,35,0.371,22,28,0.7859999999999999,7,47,28,8,1,16,19,2017-02-03,-6,-2,12,-0.08199999999999996,1,3,-0.0030000000000000027,-3,-2,-0.05499999999999994,8,5,-4,1,2,-4,4
1119,6039,5473,LAL,54,2017-02-06,Away,NYK,W,121,107,44,102,0.431,8,28,0.28600000000000003,25,31,0.8059999999999999,20,55,19,9,5,7,28,37,82,0.451,7,21,0.333,26,33,0.7879999999999999,6,40,16,4,4,16,24,2017-02-06,14,7,20,-0.020000000000000018,1,7,-0.046999999999999986,-1,-2,0.018000000000000016,14,15,3,5,1,-9,4
1120,6040,5573,LAL,55,2017-02-08,Away,DET,L,102,121,37,86,0.43,6,23,0.261,22,26,0.846,7,41,21,7,3,21,21,51,97,0.526,4,16,0.25,15,24,0.625,14,52,32,11,6,14,14,2017-02-08,-19,-14,-11,-0.09600000000000003,2,7,0.01100000000000001,7,2,0.22099999999999997,-7,-11,-11,-4,-3,7,7
1121,6041,5673,LAL,56,2017-02-10,Away,MIL,W,122,114,39,75,0.52,15,31,0.484,29,35,0.8290000000000001,6,33,25,9,3,17,24,40,76,0.526,8,28,0.28600000000000003,26,31,0.8390000000000001,4,34,27,11,5,20,29,2017-02-10,8,-1,-1,-0.006000000000000005,7,3,0.19799999999999995,3,4,-0.010000000000000009,2,-1,-2,-2,-2,-3,-5
1122,6042,5773,LAL,57,2017-02-14,Home,SAC,L,96,97,38,83,0.458,12,29,0.414,8,15,0.5329999999999999,13,43,22,10,3,17,21,36,73,0.493,7,24,0.292,18,25,0.72,7,38,23,9,3,17,12,2017-02-14,-1,2,10,-0.034999999999999976,5,5,0.122,-10,-10,-0.18700000000000006,6,5,-1,1,0,0,9
1123,6043,5873,LAL,58,2017-02-15,Away,PHO,L,101,137,35,93,0.376,9,26,0.34600000000000003,22,28,0.7859999999999999,7,36,16,9,3,12,27,49,88,0.557,10,24,0.417,29,34,0.853,12,59,32,7,10,15,20,2017-02-15,-36,-14,5,-0.18100000000000005,-1,2,-0.07099999999999995,-7,-6,-0.06700000000000006,-5,-23,-16,2,-7,-3,7
1124,6044,5973,LAL,59,2017-02-24,Away,OKC,L,93,110,40,101,0.396,7,35,0.2,6,14,0.429,15,51,23,15,8,13,19,44,97,0.454,10,24,0.417,12,17,0.706,14,59,28,9,6,17,14,2017-02-24,-17,-4,4,-0.057999999999999996,-3,11,-0.21699999999999997,-6,-3,-0.27699999999999997,1,-8,-5,6,2,-4,5
1125,6045,6073,LAL,60,2017-02-26,Home,SAS,L,98,119,40,87,0.46,7,22,0.318,11,18,0.611,13,44,16,8,2,18,18,49,94,0.521,10,21,0.476,11,13,0.846,13,46,37,12,5,12,15,2017-02-26,-21,-9,-7,-0.061,-3,1,-0.15799999999999997,0,5,-0.235,0,-2,-21,-4,-3,6,3
1126,6046,61112,LAL,61,2017-02-28,Home,CHO,L,104,109,41,84,0.488,12,32,0.375,10,13,0.769,6,39,22,9,5,14,23,38,85,0.447,16,39,0.41,17,24,0.708,11,45,25,3,5,12,11,2017-02-28,-5,3,-1,0.04099999999999998,-4,-7,-0.034999999999999976,-7,-11,0.061000000000000054,-5,-6,-3,6,0,2,12
1127,6047,6278,LAL,62,2017-03-03,Home,BOS,L,95,115,37,87,0.425,6,24,0.25,15,20,0.75,6,34,23,11,7,14,21,43,84,0.512,10,33,0.303,19,25,0.76,6,46,30,7,2,18,17,2017-03-03,-20,-6,3,-0.08700000000000002,-4,-9,-0.05299999999999999,-4,-5,-0.010000000000000009,0,-12,-7,4,5,-4,4
1128,6048,6373,LAL,63,2017-03-05,Home,NOP,L,97,105,38,83,0.458,10,28,0.35700000000000004,11,15,0.733,11,49,22,7,5,25,24,36,89,0.404,9,24,0.375,24,35,0.6859999999999999,13,44,23,12,5,13,12,2017-03-05,-8,2,-6,0.05399999999999999,1,4,-0.01799999999999996,-13,-20,0.04700000000000004,-2,5,-1,-5,0,12,12
1129,6049,6473,LAL,64,2017-03-07,Away,DAL,L,111,122,42,90,0.467,11,30,0.3670000000000001,16,22,0.727,11,44,25,9,3,11,20,45,83,0.542,17,31,0.5479999999999999,15,19,0.789,6,41,25,5,5,14,17,2017-03-07,-11,-3,7,-0.07500000000000001,-6,-1,-0.18099999999999983,1,3,-0.062000000000000055,5,3,0,4,-2,-3,3
1130,6050,6573,LAL,65,2017-03-09,Away,PHO,W,122,110,47,98,0.48,12,27,0.444,16,24,0.667,14,42,21,11,7,9,20,42,91,0.462,6,19,0.316,20,25,0.8,18,54,20,7,10,19,24,2017-03-09,12,5,7,0.01799999999999996,6,8,0.128,-4,-1,-0.133,-4,-12,1,4,-3,-10,-4
1131,6051,6673,LAL,66,2017-03-12,Home,PHI,L,116,118,44,88,0.5,4,20,0.2,24,28,0.857,7,40,24,10,10,15,21,41,79,0.519,10,24,0.417,26,32,0.813,4,34,28,8,4,16,24,2017-03-12,-2,3,9,-0.019000000000000017,-6,-4,-0.21699999999999997,-2,-4,0.04400000000000004,3,6,-4,2,6,-1,-3
1132,6052,6773,LAL,67,2017-03-13,Away,DEN,L,101,129,42,97,0.433,6,20,0.3,11,19,0.579,16,46,17,10,3,16,21,45,84,0.536,17,38,0.447,22,25,0.88,6,42,36,9,7,15,18,2017-03-13,-28,-3,13,-0.10300000000000004,-11,-18,-0.14700000000000002,-11,-6,-0.30100000000000005,10,4,-19,1,-4,1,3
1133,6053,6873,LAL,68,2017-03-15,Away,HOU,L,100,139,42,91,0.462,3,25,0.12,13,18,0.722,9,38,16,10,0,22,25,50,91,0.5489999999999999,18,43,0.419,21,32,0.6559999999999999,13,50,37,13,4,19,21,2017-03-15,-39,-8,0,-0.08699999999999991,-15,-18,-0.299,-8,-14,0.06600000000000006,-4,-12,-21,-3,-4,3,4
1134,6054,6973,LAL,69,2017-03-17,Home,MIL,L,103,107,38,84,0.452,11,29,0.379,16,26,0.615,11,40,24,7,4,14,20,40,82,0.488,4,24,0.16699999999999998,23,30,0.767,10,43,22,7,9,14,25,2017-03-17,-4,-2,2,-0.035999999999999976,7,5,0.21200000000000002,-7,-4,-0.15200000000000002,1,-3,2,0,-5,0,-5
1135,6055,7073,LAL,70,2017-03-19,Home,CLE,L,120,125,47,91,0.516,11,27,0.407,15,19,0.789,10,40,23,5,1,5,25,45,85,0.529,13,36,0.361,22,27,0.815,10,44,19,4,2,10,16,2017-03-19,-5,2,6,-0.013000000000000012,-2,-9,0.045999999999999985,-7,-8,-0.025999999999999912,0,-4,4,1,-1,-5,9
1136,6056,71112,LAL,71,2017-03-21,Home,LAC,L,109,133,43,92,0.467,6,20,0.3,17,27,0.63,14,41,23,8,3,8,22,45,84,0.536,15,33,0.455,28,32,0.875,13,48,23,4,4,15,21,2017-03-21,-24,-2,8,-0.069,-9,-13,-0.15500000000000003,-11,-5,-0.245,1,-7,0,4,-1,-7,1
1137,6057,7278,LAL,72,2017-03-24,Home,MIN,W,130,119,46,88,0.523,14,23,0.609,24,28,0.857,9,42,26,6,2,20,23,46,95,0.484,7,21,0.333,20,22,0.909,12,37,32,13,10,13,20,2017-03-24,11,0,-7,0.039000000000000035,7,2,0.27599999999999997,4,6,-0.052000000000000046,-3,5,-6,-7,-8,7,3
1138,6058,7373,LAL,73,2017-03-26,Home,POR,L,81,97,33,84,0.393,5,21,0.238,10,17,0.588,1,42,19,6,3,10,17,36,89,0.404,12,28,0.429,13,18,0.722,12,61,24,8,4,13,16,2017-03-26,-16,-3,-5,-0.01100000000000001,-7,-7,-0.191,-3,-1,-0.134,-11,-19,-5,-2,-1,-3,1
1139,6059,7473,LAL,74,2017-03-28,Home,WAS,L,108,119,43,85,0.506,8,22,0.364,14,16,0.875,11,43,21,6,9,18,19,48,94,0.511,6,23,0.261,17,25,0.68,13,41,24,12,3,12,20,2017-03-28,-11,-5,-9,-0.0050000000000000044,2,-1,0.10299999999999998,-3,-9,0.19499999999999995,-2,2,-3,-6,6,6,-1
1140,6060,7573,LAL,75,2017-03-30,Away,MIN,L,104,119,40,84,0.476,9,27,0.333,15,16,0.938,14,42,20,4,5,16,22,43,89,0.483,10,21,0.476,23,30,0.767,14,40,30,9,5,10,20,2017-03-30,-15,-3,-5,-0.007000000000000006,-1,6,-0.14299999999999996,-8,-14,0.17099999999999993,0,2,-10,-5,0,6,2
1141,6061,7673,LAL,76,2017-04-01,Away,LAC,L,104,115,39,90,0.433,6,23,0.261,20,30,0.667,15,41,26,12,2,11,27,38,69,0.551,11,25,0.44,28,34,0.8240000000000001,4,39,24,8,5,17,19,2017-04-01,-11,1,21,-0.11800000000000005,-5,-2,-0.179,-8,-4,-0.15700000000000003,11,2,2,4,-3,-6,8
1142,6062,7773,LAL,77,2017-04-02,Home,MEM,W,108,103,40,85,0.471,7,19,0.368,21,27,0.778,17,51,14,11,2,13,12,40,80,0.5,13,30,0.433,10,14,0.7140000000000001,5,33,29,8,5,14,19,2017-04-02,5,0,5,-0.029000000000000026,-6,-11,-0.065,11,13,0.06399999999999995,12,18,-15,3,-3,-1,-7
1143,6063,7873,LAL,78,2017-04-05,Away,SAS,W,102,95,42,86,0.488,7,14,0.5,11,14,0.7859999999999999,8,47,23,8,5,16,13,39,89,0.438,13,35,0.371,4,6,0.667,7,37,28,8,8,14,13,2017-04-05,7,3,-3,0.04999999999999999,-6,-21,0.129,7,8,0.11899999999999988,1,10,-5,0,-3,2,0
1144,6064,7973,LAL,79,2017-04-07,Home,SAC,W,98,94,38,86,0.442,4,24,0.16699999999999998,18,25,0.72,16,41,20,12,1,14,15,38,75,0.507,8,20,0.4,10,13,0.769,10,40,27,5,6,23,19,2017-04-07,4,0,11,-0.065,-4,4,-0.23300000000000004,8,12,-0.049000000000000044,6,1,-7,7,-5,-9,-4
1145,6065,8073,LAL,80,2017-04-09,Home,MIN,W,110,109,42,86,0.488,10,27,0.37,16,20,0.8,12,40,26,10,8,16,23,40,80,0.5,3,15,0.2,26,31,0.8390000000000001,8,41,27,8,6,14,16,2017-04-09,1,2,6,-0.01200000000000001,7,12,0.16999999999999998,-10,-11,-0.039000000000000035,4,-1,-1,2,2,2,7
1146,6066,8174,LAL,81,2017-04-11,Home,NOP,W,108,96,42,88,0.477,8,22,0.364,16,23,0.696,8,47,24,15,3,11,18,37,79,0.468,7,22,0.318,15,20,0.75,5,39,29,5,5,16,16,2017-04-11,12,5,9,0.008999999999999952,1,0,0.045999999999999985,1,3,-0.05400000000000005,3,8,-5,10,-2,-5,2
1147,6067,8273,LAL,82,2017-04-12,Away,GSW,L,94,109,41,93,0.441,4,17,0.235,8,14,0.5710000000000001,11,40,23,13,2,18,22,41,90,0.456,12,36,0.333,15,22,0.682,14,54,26,14,8,20,17,2017-04-12,-15,0,3,-0.015000000000000013,-8,-19,-0.09800000000000003,-7,-8,-0.11099999999999999,-3,-14,-3,-1,-6,-2,5
1148,6068,1279,MEM,1,2016-10-26,Home,MIN,W,102,98,36,80,0.45,11,24,0.458,19,27,0.7040000000000001,11,45,19,6,11,13,25,36,86,0.419,6,18,0.333,20,29,0.69,15,45,20,6,5,10,23,2016-10-26,4,0,-6,0.031000000000000028,5,6,0.125,-1,-2,0.014000000000000123,-4,0,-1,0,6,3,2
1149,6069,2279,MEM,2,2016-10-29,Away,NYK,L,104,111,37,86,0.43,9,25,0.36,21,26,0.8079999999999999,11,40,19,3,2,12,30,40,76,0.526,6,21,0.28600000000000003,25,39,0.6409999999999999,6,41,24,4,4,12,25,2016-10-29,-7,-3,10,-0.09600000000000003,3,4,0.07399999999999995,-4,-13,0.16700000000000004,5,-1,-5,-1,-2,0,5
1150,6070,3279,MEM,3,2016-10-30,Home,WAS,W,112,103,39,88,0.443,15,31,0.484,19,26,0.731,11,47,24,9,2,14,26,38,86,0.442,5,25,0.2,22,25,0.88,8,40,19,8,4,14,23,2016-10-30,9,1,2,0.0010000000000000009,10,6,0.284,-3,1,-0.14900000000000002,3,7,5,1,-2,0,3
1151,6071,4279,MEM,4,2016-11-01,Away,MIN,L,80,116,27,75,0.36,4,24,0.16699999999999998,22,29,0.759,8,32,10,17,4,20,22,43,78,0.551,12,20,0.6,18,23,0.7829999999999999,10,50,29,10,5,21,22,2016-11-01,-36,-16,-3,-0.19100000000000006,-8,4,-0.433,4,6,-0.02399999999999991,-2,-18,-19,7,-1,-1,0
1152,6072,5279,MEM,5,2016-11-02,Home,NOP,W,89,83,33,94,0.35100000000000003,8,27,0.29600000000000004,15,20,0.75,13,52,20,12,5,17,22,30,81,0.37,11,34,0.324,12,16,0.75,5,43,17,8,9,21,26,2016-11-02,6,3,13,-0.01899999999999996,-3,-7,-0.02799999999999997,3,4,0.0,8,9,3,4,-4,-4,-4
1153,6073,6279,MEM,6,2016-11-04,Home,LAC,L,88,99,31,84,0.369,9,26,0.34600000000000003,17,22,0.773,13,48,26,4,9,18,28,32,85,0.376,8,27,0.29600000000000004,27,33,0.818,11,47,19,17,6,11,23,2016-11-04,-11,-1,-1,-0.007000000000000006,1,-1,0.04999999999999999,-10,-11,-0.04499999999999993,2,1,7,-13,3,7,5
1154,6074,7279,MEM,7,2016-11-06,Home,POR,L,94,100,31,81,0.383,6,26,0.231,26,32,0.813,12,44,15,9,5,13,20,32,71,0.451,14,33,0.424,22,27,0.815,5,37,19,7,5,15,25,2016-11-06,-6,-1,10,-0.068,-8,-7,-0.19299999999999998,4,5,-0.0020000000000000018,7,7,-4,2,0,-2,-5
1155,6075,893,MEM,8,2016-11-08,Home,DEN,W,108,107,44,86,0.512,7,24,0.292,13,19,0.684,8,32,29,14,5,14,30,35,70,0.5,10,24,0.417,27,34,0.794,6,39,24,6,4,22,23,2016-11-08,1,9,16,0.01200000000000001,-3,0,-0.125,-14,-15,-0.10999999999999999,2,-7,5,8,1,-8,7
1156,6076,974,MEM,9,2016-11-12,Away,MIL,L,96,106,35,78,0.449,6,30,0.2,20,21,0.952,3,32,20,8,4,13,26,36,68,0.529,7,18,0.389,27,36,0.75,5,35,20,9,5,12,20,2016-11-12,-10,-1,10,-0.08000000000000002,-1,12,-0.189,-7,-15,0.20199999999999996,-2,-3,0,-1,-1,1,6
1157,6077,1074,MEM,10,2016-11-14,Away,UTA,W,102,96,36,76,0.474,8,21,0.381,22,26,0.846,14,44,13,4,2,16,26,35,73,0.479,8,28,0.28600000000000003,18,22,0.818,6,29,17,8,1,8,27,2016-11-14,6,1,3,-0.0050000000000000044,0,-7,0.09499999999999997,4,4,0.028000000000000025,8,15,-4,-4,1,8,-1
1158,6078,11113,MEM,11,2016-11-16,Away,LAC,W,111,107,40,82,0.488,15,26,0.5770000000000001,16,19,0.8420000000000001,9,43,24,6,2,15,22,37,81,0.457,9,25,0.36,24,34,0.706,8,35,15,13,7,8,19,2016-11-16,4,3,1,0.030999999999999972,6,1,0.21700000000000008,-8,-15,0.13600000000000012,1,8,9,-7,-5,7,3
1159,6079,1280,MEM,12,2016-11-18,Away,DAL,W,80,64,31,77,0.403,9,25,0.36,9,12,0.75,7,48,16,7,3,12,25,21,73,0.28800000000000003,5,25,0.2,17,22,0.773,10,45,9,3,7,17,14,2016-11-18,16,10,4,0.11499999999999999,4,0,0.15999999999999998,-8,-10,-0.02300000000000002,-3,3,7,4,-4,-5,11
1160,6080,1374,MEM,13,2016-11-19,Home,MIN,W,93,71,29,76,0.382,2,18,0.111,33,38,0.868,13,46,15,8,7,9,19,25,64,0.391,7,22,0.318,14,22,0.636,5,34,16,5,5,16,25,2016-11-19,22,4,12,-0.009000000000000008,-5,-4,-0.20700000000000002,19,16,0.23199999999999998,8,12,-1,3,2,-7,-6
1161,6081,1474,MEM,14,2016-11-21,Away,CHO,W,105,90,40,84,0.476,12,26,0.462,13,17,0.765,6,40,24,7,8,10,24,30,73,0.411,9,31,0.29,21,33,0.636,8,39,20,6,9,10,13,2016-11-21,15,10,11,0.065,3,-5,0.17200000000000004,-8,-16,0.129,-2,1,4,1,-1,0,11
1162,6082,1574,MEM,15,2016-11-23,Away,PHI,W,104,99,38,99,0.384,10,29,0.345,18,24,0.75,9,46,24,13,9,15,28,35,93,0.376,12,36,0.333,17,23,0.7390000000000001,8,56,24,9,10,26,32,2016-11-23,5,3,6,0.008000000000000007,-2,-7,0.011999999999999955,1,1,0.010999999999999899,1,-10,0,4,-1,-11,-4
1163,6083,1674,MEM,16,2016-11-25,Home,MIA,L,81,90,29,82,0.354,4,19,0.211,19,23,0.826,16,51,14,3,14,17,16,33,85,0.388,12,31,0.387,12,18,0.667,10,44,17,8,8,8,21,2016-11-25,-9,-4,-3,-0.03400000000000003,-8,-12,-0.17600000000000002,7,5,0.15899999999999992,6,7,-3,-5,6,9,-5
1164,6084,1774,MEM,17,2016-11-26,Away,MIA,W,110,107,37,73,0.507,9,25,0.36,27,33,0.818,2,34,23,5,5,6,19,40,81,0.494,11,31,0.355,16,24,0.667,8,39,18,3,6,9,21,2016-11-26,3,-3,-8,0.013000000000000012,-2,-6,0.0050000000000000044,11,9,0.1509999999999999,-6,-5,5,2,-1,-3,-2
1165,6085,1874,MEM,18,2016-11-28,Home,CHO,L,85,104,36,89,0.404,7,29,0.241,6,13,0.462,8,42,21,10,4,12,25,36,82,0.439,9,26,0.34600000000000003,23,31,0.742,9,47,24,3,4,13,14,2016-11-28,-19,0,7,-0.034999999999999976,-2,3,-0.10500000000000004,-17,-18,-0.27999999999999997,-1,-5,-3,7,0,-1,11
1166,6086,1974,MEM,19,2016-11-30,Away,TOR,L,105,120,36,82,0.439,11,27,0.407,22,26,0.846,12,30,16,13,1,14,25,38,69,0.551,16,32,0.5,28,33,0.848,10,43,23,7,4,18,25,2016-11-30,-15,-2,13,-0.11200000000000004,-5,-5,-0.09300000000000003,-6,-7,-0.0020000000000000018,2,-13,-7,6,-3,-4,0
1167,6087,2074,MEM,20,2016-12-01,Home,ORL,W,95,94,33,79,0.418,7,18,0.389,22,28,0.7859999999999999,8,39,18,9,9,10,25,33,74,0.446,6,24,0.25,22,31,0.71,7,42,15,5,9,17,19,2016-12-01,1,0,5,-0.028000000000000025,1,-6,0.139,0,-3,0.07599999999999996,1,-3,3,4,0,-7,6
1168,6088,21113,MEM,21,2016-12-03,Home,LAL,W,103,100,41,88,0.466,10,30,0.333,11,15,0.733,14,43,32,13,7,11,19,35,81,0.4320000000000001,7,21,0.333,23,29,0.7929999999999999,14,44,16,7,4,18,18,2016-12-03,3,6,7,0.03399999999999992,3,9,0.0,-12,-14,-0.05999999999999994,0,-1,16,6,3,-7,1
1169,6089,2280,MEM,22,2016-12-05,Away,NOP,W,110,108,42,104,0.404,13,34,0.382,13,21,0.619,13,61,23,8,4,14,22,39,99,0.394,10,32,0.313,20,21,0.952,6,54,21,7,7,11,15,2016-12-05,2,3,5,0.010000000000000009,3,2,0.069,-7,0,-0.33299999999999996,7,7,2,1,-3,3,7
1170,6090,2374,MEM,23,2016-12-06,Home,PHI,W,96,91,33,86,0.384,2,17,0.118,28,35,0.8,12,53,18,8,5,13,25,32,82,0.39,14,41,0.341,13,26,0.5,9,45,21,5,7,16,27,2016-12-06,5,1,4,-0.006000000000000005,-12,-24,-0.22300000000000003,15,9,0.30000000000000004,3,8,-3,3,-2,-3,-2
1171,6091,2474,MEM,24,2016-12-08,Home,POR,W,88,86,31,87,0.35600000000000004,6,20,0.3,20,30,0.667,15,58,13,8,2,12,28,25,82,0.305,7,28,0.25,29,40,0.725,13,52,13,6,3,12,23,2016-12-08,2,6,5,0.051000000000000045,-1,-8,0.04999999999999999,-9,-10,-0.05799999999999994,2,6,0,2,-1,0,5
1172,6092,2574,MEM,25,2016-12-10,Home,GSW,W,110,89,38,87,0.4370000000000001,8,26,0.308,26,29,0.897,11,47,23,10,5,10,19,34,77,0.442,9,27,0.333,12,20,0.6,10,42,15,6,8,23,23,2016-12-10,21,4,10,-0.004999999999999893,-1,-1,-0.025000000000000022,14,9,0.29700000000000004,1,5,8,4,-3,-13,-4
1173,6093,2674,MEM,26,2016-12-13,Away,CLE,L,86,103,35,86,0.407,4,22,0.182,12,15,0.8,11,43,19,10,6,15,23,37,81,0.457,12,31,0.387,17,23,0.7390000000000001,10,46,21,8,4,17,16,2016-12-13,-17,-2,5,-0.050000000000000044,-8,-9,-0.20500000000000002,-5,-8,0.06099999999999994,1,-3,-2,2,2,-2,7
1174,6094,2774,MEM,27,2016-12-14,Home,CLE,W,93,85,35,81,0.4320000000000001,12,23,0.522,11,16,0.688,14,55,22,9,3,16,27,28,75,0.373,9,25,0.36,20,31,0.645,7,39,10,10,2,11,16,2016-12-14,8,7,6,0.05900000000000011,3,-2,0.16200000000000003,-9,-15,0.04299999999999993,7,16,12,-1,1,5,11
1175,6095,2874,MEM,28,2016-12-16,Home,SAC,L,92,96,29,77,0.377,5,25,0.2,29,36,0.8059999999999999,13,47,19,7,8,13,31,31,80,0.388,7,24,0.292,27,37,0.73,13,45,18,5,6,11,25,2016-12-16,-4,-2,-3,-0.01100000000000001,-2,1,-0.09199999999999997,2,-1,0.07599999999999996,0,2,1,2,2,2,6
